,date,open,close,high,low,volume,code
1333,2015-07-13,155.755,155.528,162.646,149.391,148926.0,600519
1334,2015-07-14,153.028,147.619,153.191,145.937,96768.0,600519
1335,2015-07-15,146.209,149.628,150.937,142.373,104077.0,600519
1336,2015-07-16,149.628,149.928,152.282,146.9,72814.0,600519
1337,2015-07-17,154.186,153.476,155.176,149.926,56418.0,600519
1338,2015-07-20,152.336,150.296,153.086,147.686,67933.0,600519
1339,2015-07-21,146.936,146.846,149.386,145.186,51789.0,600519
1340,2015-07-22,145.186,142.316,147.186,141.766,70855.0,600519
1341,2015-07-23,143.176,144.726,145.786,140.956,64748.0,600519
1342,2015-07-24,145.686,144.396,148.876,143.936,57390.0,600519
1343,2015-07-27,142.186,126.706,146.486,126.186,76944.0,600519
1344,2015-07-28,125.046,131.016,134.626,122.666,86703.0,600519
1345,2015-07-29,132.966,132.926,135.186,127.316,66507.0,600519
1346,2015-07-30,134.016,131.146,134.016,130.286,41134.0,600519
1347,2015-07-31,131.886,132.016,132.116,128.186,40736.0,600519
1348,2015-08-03,130.186,134.746,135.176,128.186,54553.0,600519
1349,2015-08-04,134.446,137.156,139.166,134.446,59533.0,600519
1350,2015-08-05,138.116,132.376,139.036,132.126,43143.0,600519
1351,2015-08-06,131.416,130.146,132.686,128.186,39249.0,600519
1352,2015-08-07,132.676,132.116,133.786,130.786,39521.0,600519
1353,2015-08-10,132.196,137.486,138.186,130.316,56496.0,600519
1354,2015-08-11,137.486,135.936,137.596,135.196,50897.0,600519
1355,2015-08-12,135.176,134.656,139.476,133.936,45824.0,600519
1356,2015-08-13,136.686,134.696,136.686,131.186,35180.0,600519
1357,2015-08-14,135.686,135.166,136.586,134.436,30666.0,600519
1358,2015-08-17,133.206,131.406,134.006,129.186,53858.0,600519
1359,2015-08-18,132.166,126.246,132.686,125.536,51285.0,600519
1360,2015-08-19,124.936,126.806,127.346,123.366,50261.0,600519
1361,2015-08-20,126.016,120.256,126.186,120.086,39645.0,600519
1362,2015-08-21,116.706,111.516,120.046,111.306,75620.0,600519
1363,2015-08-24,106.186,94.826,106.686,93.386,89812.0,600519
1364,2015-08-25,92.646,101.776,107.696,91.386,123080.0,600519
1365,2015-08-26,101.946,109.066,113.686,100.186,91572.0,600519
1366,2015-08-27,115.186,122.256,125.086,110.076,87052.0,600519
1367,2015-08-28,120.186,117.836,120.476,112.316,89925.0,600519
1368,2015-08-31,114.526,120.556,120.686,110.366,62730.0,600519
1369,2015-09-01,117.006,119.556,120.186,113.186,87432.0,600519
1370,2015-09-02,115.296,119.796,120.186,114.386,106945.0,600519
1371,2015-09-07,117.786,113.896,119.186,113.836,32216.0,600519
1372,2015-09-08,113.646,114.506,115.656,110.186,33098.0,600519
1373,2015-09-09,115.326,117.046,119.056,115.326,35215.0,600519
1374,2015-09-10,115.566,118.396,118.486,114.326,26852.0,600519
1375,2015-09-11,117.066,118.096,119.286,116.236,16932.0,600519
1376,2015-09-14,117.616,127.716,127.986,113.086,86175.0,600519
1377,2015-09-15,123.196,127.186,127.206,120.306,51884.0,600519
1378,2015-09-16,125.196,129.736,134.726,122.916,37198.0,600519
1379,2015-09-17,127.786,123.186,130.986,122.796,26423.0,600519
1380,2015-09-18,123.786,124.616,126.076,123.186,15642.0,600519
1381,2015-09-21,123.196,124.486,125.886,123.186,16527.0,600519
1382,2015-09-22,125.956,124.456,126.366,124.166,16457.0,600519
1383,2015-09-23,122.336,119.906,124.176,119.286,22344.0,600519
1384,2015-09-24,120.986,119.186,121.466,117.986,13886.0,600519
1385,2015-09-25,119.176,118.646,120.086,114.686,24455.0,600519
1386,2015-09-28,116.666,116.566,117.486,114.416,12341.0,600519
1387,2015-09-29,114.736,115.356,116.556,113.486,18409.0,600519
1388,2015-09-30,115.416,115.496,116.666,115.356,11634.0,600519
1389,2015-10-08,123.966,122.706,126.766,122.186,34391.0,600519
1390,2015-10-09,123.966,122.136,124.086,121.686,15721.0,600519
1391,2015-10-12,124.186,123.276,129.676,123.036,49030.0,600519
1392,2015-10-13,123.276,123.926,125.276,123.276,15751.0,600519
1393,2015-10-14,124.166,123.016,124.686,122.196,15213.0,600519
1394,2015-10-15,123.346,125.176,125.556,122.746,16550.0,600519
1395,2015-10-16,126.406,125.926,127.586,124.596,19238.0,600519
1396,2015-10-19,130.126,127.906,130.126,127.086,26121.0,600519
1397,2015-10-20,127.206,127.156,128.066,126.366,14784.0,600519
1398,2015-10-21,127.266,125.496,127.736,122.196,22349.0,600519
1399,2015-10-22,125.426,127.716,127.916,124.616,23720.0,600519
1400,2015-10-23,130.986,136.166,142.786,130.736,56277.0,600519
1401,2015-10-26,137.186,142.916,143.486,133.186,43346.0,600519
1402,2015-10-27,142.286,140.436,142.866,137.766,22572.0,600519
1403,2015-10-28,140.176,137.626,140.176,137.086,16559.0,600519
1404,2015-10-29,137.186,138.186,139.976,137.186,13454.0,600519
1405,2015-10-30,138.136,139.046,140.986,137.306,12257.0,600519
1406,2015-11-02,139.786,137.746,141.046,137.686,15298.0,600519
1407,2015-11-03,138.106,134.896,140.946,133.586,23173.0,600519
1408,2015-11-04,135.766,140.166,141.186,135.296,30809.0,600519
1409,2015-11-05,139.786,141.746,148.466,138.686,49982.0,600519
1410,2015-11-06,142.536,143.606,143.786,140.746,21695.0,600519
1411,2015-11-09,147.186,146.016,149.846,144.186,40527.0,600519
1412,2015-11-10,145.186,147.566,149.306,144.346,28729.0,600519
1413,2015-11-11,147.196,145.336,148.186,143.786,23815.0,600519
1414,2015-11-12,145.416,145.196,148.186,144.566,16180.0,600519
1415,2015-11-13,143.286,140.296,144.686,140.016,28397.0,600519
1416,2015-11-16,137.686,138.966,141.686,137.186,23916.0,600519
1417,2015-11-17,139.906,139.546,142.686,138.326,21986.0,600519
1418,2015-11-18,138.776,139.846,141.186,138.776,19725.0,600519
1419,2015-11-19,139.186,140.216,141.186,139.086,15262.0,600519
1420,2015-11-20,140.326,138.906,140.966,138.286,22274.0,600519
1421,2015-11-23,138.186,137.806,139.026,137.696,20994.0,600519
1422,2015-11-24,137.576,136.876,138.466,135.186,20469.0,600519
1423,2015-11-25,136.886,138.166,138.186,135.586,24249.0,600519
1424,2015-11-26,138.676,138.026,138.976,137.016,18804.0,600519
1425,2015-11-27,137.676,132.926,137.726,131.816,16220.0,600519
1426,2015-11-30,133.226,139.496,139.966,132.976,33440.0,600519
1427,2015-12-01,138.186,138.986,139.136,136.186,18877.0,600519
1428,2015-12-02,139.666,146.766,152.186,137.186,47891.0,600519
1429,2015-12-03,144.186,145.386,146.586,141.886,22386.0,600519
1430,2015-12-04,145.146,140.496,145.146,140.196,20848.0,600519
1431,2015-12-07,140.186,139.696,142.166,138.386,19255.0,600519
1432,2015-12-08,139.736,137.126,139.736,136.646,17393.0,600519
1433,2015-12-09,136.766,139.656,140.236,136.686,14119.0,600519
1434,2015-12-10,140.186,138.146,141.386,137.176,13786.0,600519
1435,2015-12-11,137.686,136.596,137.686,135.686,13035.0,600519
1436,2015-12-14,135.376,139.286,140.066,134.186,20701.0,600519
1437,2015-12-15,138.986,139.696,139.776,137.266,15088.0,600519
1438,2015-12-16,139.596,139.096,139.826,137.776,20144.0,600519
1439,2015-12-17,139.576,141.046,142.066,139.186,24253.0,600519
1440,2015-12-18,140.686,142.066,144.336,140.296,28460.0,600519
1441,2015-12-21,143.186,152.216,154.366,143.186,59391.0,600519
1442,2015-12-22,151.986,150.216,151.986,148.466,28402.0,600519
1443,2015-12-23,150.636,148.186,151.876,147.886,22374.0,600519
1444,2015-12-24,149.166,149.966,150.866,148.386,15577.0,600519
1445,2015-12-25,150.186,149.686,150.846,148.066,11542.0,600519
1446,2015-12-28,150.666,144.306,151.186,144.186,25594.0,600519
1447,2015-12-29,143.806,145.016,145.626,143.696,15774.0,600519
1448,2015-12-30,145.366,144.046,145.846,142.706,20147.0,600519
1449,2015-12-31,143.406,143.376,144.686,143.006,19673.0,600519
1450,2016-01-04,143.186,135.206,143.186,135.176,17349.0,600519
1451,2016-01-05,135.186,138.006,139.156,132.696,31908.0,600519
1452,2016-01-06,137.966,137.366,138.846,134.486,23760.0,600519
1453,2016-01-07,134.176,127.416,134.176,125.216,8148.0,600519
1454,2016-01-08,129.356,129.816,133.186,125.186,44510.0,600519
1455,2016-01-11,128.346,125.046,128.976,124.586,29702.0,600519
1456,2016-01-12,126.286,121.976,127.286,121.186,40287.0,600519
1457,2016-01-13,124.286,124.966,131.186,123.786,29201.0,600519
1458,2016-01-14,122.296,130.006,131.166,120.696,34776.0,600519
1459,2016-01-15,129.936,124.186,131.366,123.186,26681.0,600519
1460,2016-01-18,123.186,124.616,127.586,122.386,27371.0,600519
1461,2016-01-19,126.186,135.426,135.516,125.196,59110.0,600519
1462,2016-01-20,132.186,127.506,135.346,126.196,40968.0,600519
1463,2016-01-21,126.446,125.446,129.776,125.086,21832.0,600519
1464,2016-01-22,128.296,127.926,128.586,123.996,22733.0,600519
1465,2016-01-25,128.186,127.956,128.676,126.686,13750.0,600519
1466,2016-01-26,126.176,124.196,129.656,123.686,22280.0,600519
1467,2016-01-27,125.166,125.116,126.076,120.886,29840.0,600519
1468,2016-01-28,124.936,121.826,124.936,120.806,17903.0,600519
1469,2016-01-29,122.666,125.836,127.686,122.186,23090.0,600519
1470,2016-02-01,127.286,126.476,127.986,125.076,19178.0,600519
1471,2016-02-02,127.186,129.736,129.986,125.826,17842.0,600519
1472,2016-02-03,127.766,128.846,129.746,126.686,15156.0,600519
1473,2016-02-04,129.986,130.176,131.066,128.726,16624.0,600519
1474,2016-02-05,130.176,129.056,130.366,127.716,14227.0,600519
1475,2016-02-15,125.186,125.596,128.186,124.786,19470.0,600519
1476,2016-02-16,125.746,129.106,133.186,125.746,19223.0,600519
1477,2016-02-17,128.926,127.486,130.106,125.696,20349.0,600519
1478,2016-02-18,128.386,126.896,128.786,126.286,18892.0,600519
1479,2016-02-19,126.806,128.296,128.366,126.316,14238.0,600519
1480,2016-02-22,131.186,132.986,133.506,131.186,27759.0,600519
1481,2016-02-23,132.956,137.596,140.166,132.206,37460.0,600519
1482,2016-02-24,137.386,142.926,143.216,136.196,33129.0,600519
1483,2016-02-25,143.986,137.596,145.666,137.316,39480.0,600519
1484,2016-02-26,138.286,142.026,144.436,136.446,28332.0,600519
1485,2016-02-29,144.176,140.096,146.066,131.986,47712.0,600519
1486,2016-03-01,141.146,143.606,145.486,135.586,34004.0,600519
1487,2016-03-02,144.186,149.406,150.686,143.856,47942.0,600519
1488,2016-03-03,150.186,152.996,157.166,146.846,40193.0,600519
1489,2016-03-04,152.066,163.966,165.346,150.196,85838.0,600519
1490,2016-03-07,163.296,158.826,165.186,156.236,39345.0,600519
1491,2016-03-08,158.486,154.396,158.486,152.186,26147.0,600519
1492,2016-03-09,152.186,152.626,157.836,151.286,16402.0,600519
1493,2016-03-10,154.176,153.246,158.886,153.186,25727.0,600519
1494,2016-03-11,151.726,153.236,157.066,150.686,16320.0,600519
1495,2016-03-14,155.946,149.756,158.686,147.386,45277.0,600519
1496,2016-03-15,149.986,157.106,159.576,149.526,36356.0,600519
1497,2016-03-16,155.406,153.796,157.686,150.186,24250.0,600519
1498,2016-03-17,155.186,154.746,159.286,153.486,28820.0,600519
1499,2016-03-18,157.186,151.186,157.446,150.966,70568.0,600519
1500,2016-03-21,151.846,157.166,157.206,151.836,38547.0,600519
1501,2016-03-22,157.446,159.676,163.366,156.686,41766.0,600519
1502,2016-03-23,160.386,160.156,162.186,157.866,21412.0,600519
1503,2016-03-24,160.186,167.846,170.586,156.486,62068.0,600519
1504,2016-03-25,167.686,170.166,174.976,166.206,44756.0,600519
1505,2016-03-28,170.166,174.766,178.566,170.166,48337.0,600519
1506,2016-03-29,174.786,173.296,176.186,169.626,36688.0,600519
1507,2016-03-30,174.186,173.846,175.586,170.666,27782.0,600519
1508,2016-03-31,175.026,172.826,175.486,172.176,19457.0,600519
1509,2016-04-01,174.136,170.276,175.676,169.726,25146.0,600519
1510,2016-04-05,168.186,170.706,172.686,168.186,25047.0,600519
1511,2016-04-06,170.986,182.396,182.786,170.986,48424.0,600519
1512,2016-04-07,182.076,179.296,182.666,177.806,25536.0,600519
1513,2016-04-08,177.186,175.046,181.076,173.386,23156.0,600519
1514,2016-04-11,175.686,168.906,180.366,168.686,119284.0,600519
1515,2016-04-12,168.886,170.106,170.186,167.286,23339.0,600519
1516,2016-04-13,170.586,167.426,173.816,166.886,54274.0,600519
1517,2016-04-14,167.566,167.946,170.016,166.186,28664.0,600519
1518,2016-04-15,167.826,170.086,170.166,166.386,19029.0,600519
1519,2016-04-18,167.986,168.866,171.186,167.686,18593.0,600519
1520,2016-04-19,169.776,168.366,170.376,166.636,14236.0,600519
1521,2016-04-20,168.376,163.626,169.586,160.986,33708.0,600519
1522,2016-04-21,165.686,165.556,167.486,163.486,29672.0,600519
1523,2016-04-22,166.186,172.586,173.066,165.556,35459.0,600519
1524,2016-04-25,172.306,169.706,173.286,168.486,24990.0,600519
1525,2016-04-26,170.136,169.046,172.066,168.186,15156.0,600519
1526,2016-04-27,169.686,170.066,170.666,168.676,13915.0,600519
1527,2016-04-28,171.016,171.626,171.926,169.186,17156.0,600519
1528,2016-04-29,172.576,176.386,177.616,172.576,46079.0,600519
1529,2016-05-03,175.736,185.186,187.466,175.736,56474.0,600519
1530,2016-05-04,185.186,181.396,187.576,181.176,28636.0,600519
1531,2016-05-05,181.686,182.956,183.336,180.686,13517.0,600519
1532,2016-05-06,182.496,177.406,183.706,176.306,27173.0,600519
1533,2016-05-09,175.316,176.006,177.986,174.196,27799.0,600519
1534,2016-05-10,174.686,177.266,179.186,174.296,33505.0,600519
1535,2016-05-11,177.536,182.056,185.666,177.536,49277.0,600519
1536,2016-05-12,179.206,181.146,181.746,177.186,18894.0,600519
1537,2016-05-13,181.166,176.146,184.086,175.686,28145.0,600519
1538,2016-05-16,176.046,176.816,176.986,172.486,22202.0,600519
1539,2016-05-17,176.196,175.216,177.586,175.016,11785.0,600519
1540,2016-05-18,174.266,169.626,177.036,168.286,28380.0,600519
1541,2016-05-19,170.346,170.956,173.686,169.686,20889.0,600519
1542,2016-05-20,172.026,176.446,177.366,169.506,25501.0,600519
1543,2016-05-23,174.906,179.386,180.176,174.906,18706.0,600519
1544,2016-05-24,179.596,177.126,180.396,175.286,11674.0,600519
1545,2016-05-25,179.666,177.046,180.126,176.196,17785.0,600519
1546,2016-05-26,177.176,177.896,178.986,174.386,18120.0,600519
1547,2016-05-27,177.906,177.626,179.876,176.566,13230.0,600519
1548,2016-05-30,176.686,181.316,181.686,175.186,29806.0,600519
1549,2016-05-31,181.186,189.656,191.806,180.386,53949.0,600519
1550,2016-06-01,190.586,188.976,190.686,188.186,21876.0,600519
1551,2016-06-02,188.196,192.926,193.866,188.196,24760.0,600519
1552,2016-06-03,192.186,209.076,211.926,191.586,64798.0,600519
1553,2016-06-06,207.186,201.236,208.186,200.186,37261.0,600519
1554,2016-06-07,201.686,203.036,203.676,200.196,18753.0,600519
1555,2016-06-08,201.586,199.466,203.046,198.686,23882.0,600519
1556,2016-06-13,198.536,192.246,201.846,191.436,37775.0,600519
1557,2016-06-14,192.896,197.936,198.986,192.896,25587.0,600519
1558,2016-06-15,195.896,201.676,202.986,195.396,27322.0,600519
1559,2016-06-16,200.046,199.206,202.986,198.966,19643.0,600519
1560,2016-06-17,198.786,203.446,207.676,198.786,24705.0,600519
1561,2016-06-20,204.956,201.296,205.046,199.186,19019.0,600519
1562,2016-06-21,202.226,198.996,203.126,198.186,16749.0,600519
1563,2016-06-22,198.956,203.626,204.546,197.956,20884.0,600519
1564,2016-06-23,205.156,201.626,205.156,200.066,13984.0,600519
1565,2016-06-24,200.466,198.956,202.186,192.386,20129.0,600519
1566,2016-06-27,200.186,212.866,217.486,200.186,63642.0,600519
1567,2016-06-28,212.206,213.396,214.846,211.506,24282.0,600519
1568,2016-06-29,212.736,213.366,214.636,209.386,28147.0,600519
1569,2016-06-30,215.206,217.106,223.386,215.206,38022.0,600519
1570,2016-07-01,218.557,217.527,223.237,215.357,26014.0,600519
1571,2016-07-04,218.357,225.257,226.757,217.357,29488.0,600519
1572,2016-07-05,226.387,231.937,234.457,226.387,41707.0,600519
1573,2016-07-06,231.157,248.547,249.357,230.367,47347.0,600519
1574,2016-07-07,247.157,248.267,258.157,243.437,50725.0,600519
1575,2016-07-08,244.887,241.267,246.857,237.517,45545.0,600519
1576,2016-07-11,240.387,246.497,255.357,240.387,57481.0,600519
1577,2016-07-12,247.117,256.087,257.957,246.357,53119.0,600519
1578,2016-07-13,254.387,248.547,256.087,246.407,53448.0,600519
1579,2016-07-14,247.447,248.447,252.157,246.557,29230.0,600519
1580,2016-07-15,248.477,248.877,249.387,246.417,26811.0,600519
1581,2016-07-18,248.857,247.567,250.857,247.017,23352.0,600519
1582,2016-07-19,246.857,239.467,247.657,236.907,41431.0,600519
1583,2016-07-20,239.977,239.917,242.227,238.857,17733.0,600519
1584,2016-07-21,241.507,245.737,248.957,240.357,33009.0,600519
1585,2016-07-22,244.257,239.277,246.557,238.737,28871.0,600519
1586,2016-07-25,238.957,242.617,245.547,238.357,23623.0,600519
1587,2016-07-26,240.367,250.397,250.857,239.857,35555.0,600519
1588,2016-07-27,251.207,245.367,251.957,239.657,39228.0,600519
1589,2016-07-28,243.357,247.407,250.657,242.857,39643.0,600519
1590,2016-07-29,246.437,244.507,250.237,244.357,29007.0,600519
1591,2016-08-01,244.357,238.317,245.307,236.357,31701.0,600519
1592,2016-08-02,238.607,237.567,241.857,234.207,26541.0,600519
1593,2016-08-03,238.357,238.177,239.257,235.507,24039.0,600519
1594,2016-08-04,238.207,237.657,239.687,235.577,21793.0,600519
1595,2016-08-05,237.847,237.287,239.727,236.387,20308.0,600519
1596,2016-08-08,237.507,239.457,239.657,234.417,22007.0,600519
1597,2016-08-09,239.527,247.107,249.027,237.777,39289.0,600519
1598,2016-08-10,246.407,245.167,247.857,244.687,20944.0,600519
1599,2016-08-11,245.737,248.127,252.927,245.367,31939.0,600519
1600,2016-08-12,248.757,248.327,248.757,245.367,23352.0,600519
1601,2016-08-15,247.157,250.137,253.047,245.507,34110.0,600519
1602,2016-08-16,253.357,240.877,253.837,239.357,88378.0,600519
1603,2016-08-17,240.957,239.517,242.327,237.857,43754.0,600519
1604,2016-08-18,239.307,237.787,241.007,236.487,31005.0,600519
1605,2016-08-19,237.157,237.837,238.807,236.157,19140.0,600519
1606,2016-08-22,237.487,238.677,240.937,237.357,20812.0,600519
1607,2016-08-23,238.687,238.237,240.397,237.157,19914.0,600519
1608,2016-08-24,238.377,236.637,238.847,235.187,22779.0,600519
1609,2016-08-25,236.557,234.367,236.737,231.427,25362.0,600519
1610,2016-08-26,234.497,232.807,235.907,231.757,21436.0,600519
1611,2016-08-29,239.357,238.887,240.157,236.557,38055.0,600519
1612,2016-08-30,238.357,237.217,239.857,236.027,21170.0,600519
1613,2016-08-31,238.057,241.547,242.117,236.897,40401.0,600519
1614,2016-09-01,241.057,240.067,243.357,239.607,17185.0,600519
1615,2016-09-02,239.357,237.137,240.807,236.237,18572.0,600519
1616,2016-09-05,237.557,239.857,240.357,237.167,19138.0,600519
1617,2016-09-06,239.857,241.297,241.717,239.707,20625.0,600519
1618,2016-09-07,241.037,237.957,241.037,236.857,29645.0,600519
1619,2016-09-08,236.567,237.177,237.857,235.767,16705.0,600519
1620,2016-09-09,238.007,235.987,238.217,235.357,16222.0,600519
1621,2016-09-12,233.357,229.417,235.357,229.127,38238.0,600519
1622,2016-09-13,231.307,231.787,232.327,230.657,16255.0,600519
1623,2016-09-14,231.457,230.927,233.557,229.367,18527.0,600519
1624,2016-09-19,231.407,231.487,232.927,231.237,12852.0,600519
1625,2016-09-20,232.137,226.317,232.157,225.357,34892.0,600519
1626,2016-09-21,226.417,225.407,226.747,220.467,39037.0,600519
1627,2016-09-22,225.657,228.337,231.337,225.367,29606.0,600519
1628,2016-09-23,228.377,229.037,230.307,226.757,12671.0,600519
1629,2016-09-26,228.357,220.087,228.367,219.907,37176.0,600519
1630,2016-09-27,220.237,222.527,223.337,220.117,17915.0,600519
1631,2016-09-28,223.147,219.767,223.147,218.917,22360.0,600519
1632,2016-09-29,219.207,222.337,224.357,219.207,23705.0,600519
1633,2016-09-30,221.357,229.267,230.987,221.357,29603.0,600519
1634,2016-10-10,229.867,234.317,235.217,229.867,21103.0,600519
1635,2016-10-11,235.357,240.277,240.357,234.357,41736.0,600519
1636,2016-10-12,239.857,237.177,239.857,236.257,19286.0,600519
1637,2016-10-13,238.157,235.247,238.297,234.867,16143.0,600519
1638,2016-10-14,234.827,236.957,237.357,234.557,12690.0,600519
1639,2016-10-17,236.807,233.807,236.857,232.857,18957.0,600519
1640,2016-10-18,233.857,238.517,239.857,233.357,30389.0,600519
1641,2016-10-19,239.857,237.807,240.107,236.457,14123.0,600519
1642,2016-10-20,238.747,236.837,238.747,236.157,14079.0,600519
1643,2016-10-21,236.437,235.547,236.837,233.947,11483.0,600519
1644,2016-10-24,233.957,238.287,238.357,233.957,26246.0,600519
1645,2016-10-25,238.747,244.297,244.357,238.747,43762.0,600519
1646,2016-10-26,244.357,245.037,249.667,243.007,46813.0,600519
1647,2016-10-27,244.347,248.227,249.577,242.367,32951.0,600519
1648,2016-10-28,248.857,248.407,249.787,245.357,20137.0,600519
1649,2016-10-31,250.357,249.307,254.157,248.157,43596.0,600519
1650,2016-11-01,249.307,248.037,250.357,246.907,19512.0,600519
1651,2016-11-02,247.447,246.537,248.517,245.037,20636.0,600519
1652,2016-11-03,246.357,247.217,247.817,245.507,18690.0,600519
1653,2016-11-04,247.347,246.177,249.607,245.337,20619.0,600519
1654,2016-11-07,246.357,246.687,248.357,244.557,16047.0,600519
1655,2016-11-08,247.857,251.357,253.537,247.037,34193.0,600519
1656,2016-11-09,251.357,248.167,253.327,245.157,30004.0,600519
1657,2016-11-10,250.457,250.487,252.357,249.087,17804.0,600519
1658,2016-11-11,249.347,246.437,249.657,246.157,35902.0,600519
1659,2016-11-14,246.907,242.347,247.227,241.347,39920.0,600519
1660,2016-11-15,241.387,245.367,247.007,241.387,24470.0,600519
1661,2016-11-16,245.167,244.507,246.757,243.357,13399.0,600519
1662,2016-11-17,243.437,242.397,244.357,241.887,18337.0,600519
1663,2016-11-18,242.517,241.357,243.157,241.237,19377.0,600519
1664,2016-11-21,242.377,240.857,243.017,239.727,26083.0,600519
1665,2016-11-22,241.657,240.227,241.807,239.727,26424.0,600519
1666,2016-11-23,242.357,244.307,244.357,240.467,34015.0,600519
1667,2016-11-24,244.557,248.287,248.357,242.777,39078.0,600519
1668,2016-11-25,248.397,248.247,249.357,244.777,22369.0,600519
1669,2016-11-28,248.907,250.857,251.537,247.957,49253.0,600519
1670,2016-11-29,252.057,255.317,261.807,250.767,58830.0,600519
1671,2016-11-30,252.577,250.437,254.657,249.807,26752.0,600519
1672,2016-12-01,251.357,252.377,255.947,250.037,27941.0,600519
1673,2016-12-02,252.357,253.127,254.557,250.357,30628.0,600519
1674,2016-12-05,250.557,247.287,255.897,247.177,42060.0,600519
1675,2016-12-06,247.587,257.777,257.937,247.587,38923.0,600519
1676,2016-12-07,258.477,258.807,259.857,255.327,25271.0,600519
1677,2016-12-08,259.367,269.067,271.357,258.357,54475.0,600519
1678,2016-12-09,268.557,269.117,270.777,265.377,34495.0,600519
1679,2016-12-12,269.057,258.217,271.357,257.057,50332.0,600519
1680,2016-12-13,258.197,264.367,266.357,256.857,41780.0,600519
1681,2016-12-14,264.357,263.627,265.427,259.857,32029.0,600519
1682,2016-12-15,263.817,259.407,264.347,256.937,39202.0,600519
1683,2016-12-16,258.357,258.937,261.237,254.937,25051.0,600519
1684,2016-12-19,257.357,257.317,265.727,256.967,30471.0,600519
1685,2016-12-20,257.397,257.837,258.357,253.167,30831.0,600519
1686,2016-12-21,258.257,260.017,260.647,254.917,24711.0,600519
1687,2016-12-22,259.357,256.557,259.817,256.237,14678.0,600519
1688,2016-12-23,254.907,251.387,255.857,250.487,31095.0,600519
1689,2016-12-26,250.387,255.837,256.347,247.557,26001.0,600519
1690,2016-12-27,255.867,257.517,260.157,254.857,20062.0,600519
1691,2016-12-28,258.347,255.077,259.357,254.687,17878.0,600519
1692,2016-12-29,255.357,258.667,259.227,254.357,21225.0,600519
1693,2016-12-30,257.967,265.507,266.647,257.967,34687.0,600519
1694,2017-01-03,265.637,265.917,268.357,264.167,20763.0,600519
1695,2017-01-04,265.977,283.267,283.527,265.957,65257.0,600519
1696,2017-01-05,281.357,278.097,282.807,276.797,41704.0,600519
1697,2017-01-06,277.997,282.117,291.137,277.457,68095.0,600519
1698,2017-01-09,279.157,279.867,284.237,277.897,35405.0,600519
1699,2017-01-10,279.807,280.357,283.357,277.957,31727.0,600519
1700,2017-01-11,279.357,276.807,279.357,274.857,23598.0,600519
1701,2017-01-12,277.907,278.407,278.757,275.867,17779.0,600519
1702,2017-01-13,278.337,276.227,278.747,275.237,18282.0,600519
1703,2017-01-16,275.487,272.827,276.157,270.157,36855.0,600519
1704,2017-01-17,273.957,280.487,282.857,273.357,35188.0,600519
1705,2017-01-18,280.237,286.437,288.127,278.567,46005.0,600519
1706,2017-01-19,286.357,286.077,289.837,283.057,28523.0,600519
1707,2017-01-20,286.257,286.347,288.757,284.387,21344.0,600519
1708,2017-01-23,288.237,282.577,291.157,280.817,32581.0,600519
1709,2017-01-24,282.627,281.667,284.157,278.107,26914.0,600519
1710,2017-01-25,281.337,278.987,281.337,277.557,22990.0,600519
1711,2017-01-26,279.497,275.777,280.157,272.657,37826.0,600519
1712,2017-02-03,277.357,278.207,280.537,276.357,20936.0,600519
1713,2017-02-06,279.847,278.207,280.247,276.317,15680.0,600519
1714,2017-02-07,278.197,274.937,278.757,274.497,20519.0,600519
1715,2017-02-08,275.117,275.567,276.857,274.027,19088.0,600519
1716,2017-02-09,276.357,278.967,280.147,275.967,23324.0,600519
1717,2017-02-10,279.977,276.437,281.177,276.357,24056.0,600519
1718,2017-02-13,275.357,281.107,283.257,273.277,53587.0,600519
1719,2017-02-14,280.897,281.567,283.957,280.457,26558.0,600519
1720,2017-02-15,282.857,279.887,283.797,278.557,26256.0,600519
1721,2017-02-16,279.857,279.447,279.977,276.867,17642.0,600519
1722,2017-02-17,280.257,281.917,285.797,278.857,29102.0,600519
1723,2017-02-20,281.767,292.647,293.677,281.367,61853.0,600519
1724,2017-02-21,293.237,290.097,293.787,288.537,27705.0,600519
1725,2017-02-22,291.967,293.247,297.877,291.357,37130.0,600519
1726,2017-02-23,292.327,293.057,296.837,291.117,23328.0,600519
1727,2017-02-24,293.357,293.977,294.247,291.407,17692.0,600519
1728,2017-02-27,293.847,288.557,294.207,288.157,25400.0,600519
1729,2017-02-28,288.357,286.017,290.557,284.937,27473.0,600519
1730,2017-03-01,286.457,287.967,289.557,286.357,21944.0,600519
1731,2017-03-02,288.067,288.177,288.357,285.887,22103.0,600519
1732,2017-03-03,286.357,287.897,289.577,286.357,14153.0,600519
1733,2017-03-06,289.017,290.317,290.897,287.907,22818.0,600519
1734,2017-03-07,289.387,298.557,300.237,289.387,46286.0,600519
1735,2017-03-08,298.537,298.637,299.847,296.857,16037.0,600519
1736,2017-03-09,298.357,301.257,301.337,296.917,23406.0,600519
1737,2017-03-10,301.277,301.207,308.357,299.717,40951.0,600519
1738,2017-03-13,301.407,302.907,305.687,298.887,27674.0,600519
1739,2017-03-14,302.907,300.857,305.207,299.697,20416.0,600519
1740,2017-03-15,300.857,306.037,306.507,300.367,25155.0,600519
1741,2017-03-16,307.917,306.127,309.657,304.157,25022.0,600519
1742,2017-03-17,304.457,309.837,315.807,304.457,34700.0,600519
1743,2017-03-20,311.857,317.767,318.067,310.237,31545.0,600519
